Geneid	F9C3	F9C4	F9D1	F9D3	F9D4
FBgn0267775	0	0	0	0	0
FBgn0039585	22	27	16	16	31
FBgn0013813	292	168	248	257	270
FBgn0051051	59	75	48	49	55
FBgn0003137	5611	6204	9005	6752	6329
FBgn0039588	535	639	546	597	509
FBgn0000659	1122	675	1122	943	1243
FBgn0262741	89	59	83	91	122
FBgn0263388	1	2	0	0	0
FBgn0026400	1653	2132	1841	2251	1684
FBgn0001215	11718	9070	11220	11282	10206
FBgn0082960	0	1	5	3	1
FBgn0082976	0	1	0	0	2
FBgn0082959	2	3	2	1	1
FBgn0082958	0	5	4	2	5
FBgn0082975	0	0	1	2	0
FBgn0082957	9	4	1	4	6
FBgn0082974	15	13	9	15	9
FBgn0039589	911	829	988	1187	764
FBgn0039590	1289	659	1175	1070	1118
FBgn0039591	22	17	10	10	6
FBgn0039592	1	2	1	1	2
FBgn0051050	5	21	0	0	0
FBgn0053346	3688	3711	5632	5208	5725
FBgn0039593	120	87	171	158	208
FBgn0039594	2810	2704	2797	2491	2278
FBgn0027655	2376	1697	2612	2251	2213
FBgn0039595	267	253	206	228	185
FBgn0039596	129	111	166	168	179
FBgn0266257	0	1	0	0	0
FBgn0085324	1	7	1	0	0
FBgn0005642	2066	2027	2099	2272	1675
FBgn0039600	3768	3366	3823	3851	3491
FBgn0065070	4	2	2	5	5
FBgn0039601	1175	1222	1358	1526	1135
FBgn0039602	854	592	765	746	692
FBgn0024273	2088	1540	2013	1975	1837
FBgn0015589	3130	1939	3261	2943	2698
FBgn0264324	2211	1283	2246	2302	1842
FBgn0265274	2310	1918	2135	1913	2100
FBgn0053203	642	482	521	445	560
FBgn0039609	188	256	242	232	239
FBgn0039611	1529	1724	1880	1756	2048
FBgn0039612	269	377	345	276	287
FBgn0039613	145	189	167	163	150
FBgn0027578	2430	2451	1980	1798	2016
FBgn0265998	7858	5927	7224	6710	7356
FBgn0039617	172	147	132	107	141
FBgn0267229	10	2	5	2	10
FBgn0039620	2926	3206	3180	2788	2965
FBgn0263579	0	0	0	0	0
FBgn0265204	1	2	0	0	0
FBgn0267127	12	13	15	9	8
FBgn0039621	13	5	9	4	5
FBgn0039622	16	35	25	13	18
FBgn0039623	1481	1110	1434	1557	1202
FBgn0041780	20	21	21	22	27
FBgn0266404	27	23	22	18	21
FBgn0039625	1056	1173	1066	1289	997
FBgn0027873	1200	1255	1387	1659	1272
FBgn0039626	845	851	868	971	801
FBgn0003093	2526	1465	2277	1844	2272
FBgn0039627	1183	1229	1065	979	987
FBgn0039628	1483	1884	2022	1912	2091
FBgn0039629	976	1056	1372	1154	1369
FBgn0267776	9	10	8	5	13
FBgn0039630	73	73	51	76	63
FBgn0039631	553	414	567	705	447
FBgn0039632	1796	1530	2016	2415	1554
FBgn0039633	4248	2311	4214	4370	3495
FBgn0266390	2	11	1	2	2
FBgn0039634	2288	2114	2414	2524	1943
FBgn0039635	8530	9561	7926	7570	8248
FBgn0039636	1089	1125	1235	1292	1189
FBgn0005596	2615	2129	3148	3902	2193
FBgn0039637	5047	4265	5175	5069	4454
FBgn0039638	923	896	1048	1445	815
FBgn0028671	5202	4622	5205	5223	4909
FBgn0039639	207	243	191	237	196
FBgn0039640	6263	6174	7357	9979	5199
FBgn0039641	226	289	258	275	245
FBgn0039642	391	451	412	496	334
FBgn0014869	11087	12131	11418	10751	11194
FBgn0041588	1505	1864	1660	1968	1545
FBgn0041186	1601	1787	1935	2499	1480
FBgn0028692	8648	9019	9330	10496	7286
FBgn0039644	8941	8345	9415	10008	7095
FBgn0039645	405	252	220	146	195
FBgn0039647	1089	739	992	826	1072
FBgn0039648	7	24	20	18	23
FBgn0014427	4220	5459	5392	5514	5518
FBgn0039650	172	243	204	218	181
FBgn0039651	21	39	9	12	9
FBgn0051044	90	83	108	108	111
FBgn0262448	0	0	0	0	0
FBgn0262404	0	0	0	0	0
FBgn0029176	80180	83509	78963	81316	73521
FBgn0062442	3196	3809	3213	3398	3023
FBgn0039654	1015	979	1028	1188	913
FBgn0039655	17	12	11	15	25
FBgn0028476	3518	2608	3482	4012	2750
FBgn0039656	403	562	575	483	459
FBgn0051427	14	17	16	21	27
FBgn0051445	780	798	925	767	836
FBgn0263236	2654	3192	3227	3773	2451
FBgn0003525	4030	2842	4574	6173	3026
FBgn0267104	8	7	12	18	16
FBgn0267128	2	0	0	0	0
FBgn0039659	4	7	0	0	0
FBgn0015622	7077	6563	7351	7522	6849
FBgn0267107	2	0	0	0	0
FBgn0267106	4	1	1	1	1
FBgn0004369	2582	1845	2551	2518	2547
FBgn0264792	2	1	0	0	0
FBgn0039663	200	116	222	352	167
FBgn0039664	222	260	265	263	240
FBgn0040623	931	1064	895	986	978
FBgn0039665	606	644	559	637	501
FBgn0039666	44	13	107	70	105
FBgn0039667	1564	1596	1347	1047	1464
FBgn0039668	2488	2067	2479	2421	2208
FBgn0039669	15	18	0	0	0
FBgn0263588	0	0	0	0	0
FBgn0000492	199	157	206	157	157
FBgn0039670	221	290	210	185	168
FBgn0039671	1	1	4	4	6
FBgn0051041	198	187	93	94	34
FBgn0086361	6825	5767	6806	7404	6578
FBgn0039673	3	9	5	5	10
FBgn0262873	0	0	0	0	0
FBgn0039674	3005	3310	3733	3682	3606
FBgn0266137	148	107	141	115	132
FBgn0039675	10	3	6	7	8
FBgn0039676	3	8	3	3	5
FBgn0039677	7	8	4	4	1
FBgn0039678	1001	1414	679	852	871
FBgn0039679	1	6	2	2	2
FBgn0025457	1818	1878	2112	2577	1743
FBgn0039680	916	937	1301	1890	923
FBgn0039681	168	188	170	154	212
FBgn0013972	685	698	630	559	641
FBgn0039682	14730	21217	17339	15640	17259
FBgn0039683	32	29	27	24	37
FBgn0267129	0	0	0	0	0
FBgn0039684	43	69	25	41	34
FBgn0039685	131	129	77	147	94
FBgn0039686	49	56	101	60	88
FBgn0267777	18	14	13	4	8
FBgn0085325	0	0	0	1	1
FBgn0024841	1227	1458	1359	1578	1208
FBgn0039687	400	524	467	569	421
FBgn0042213	406	536	445	471	438
FBgn0039688	1164	733	1014	851	1131
FBgn0027583	1115	1008	1006	1106	1041
FBgn0039689	997	1226	1027	1154	1018
FBgn0039690	1098	1071	1488	1488	1432
FBgn0027518	1102	1168	1388	1600	1047
FBgn0267778	1	5	4	0	3
FBgn0039691	2498	2554	2641	3029	2416
FBgn0020235	20449	23609	19474	18037	22145
FBgn0260990	3240	2719	3422	3610	2803
FBgn0266258	83	69	94	120	99
FBgn0001297	6521	4346	6031	5386	6042
FBgn0267779	0	0	1	0	0
FBgn0039694	31	48	12	14	12
FBgn0262112	204	184	135	145	132
FBgn0039696	850	794	1018	1217	797
FBgn0019972	1513	1318	1667	2021	1352
FBgn0039697	6062	7293	6905	6988	6736
FBgn0039698	1070	1167	1054	1254	978
FBgn0002924	1741	1801	2080	2824	1545
FBgn0000247	2572	1841	2682	2764	2217
FBgn0039702	358	457	406	538	359
FBgn0039703	465	755	411	438	393
FBgn0039704	13	8	15	20	86
FBgn0039705	1358	1288	1329	1542	1123
FBgn0260969	6	14	0	0	0
FBgn0039709	1540	1101	1351	1089	1297
FBgn0039710	1308	1389	1360	1536	1090
FBgn0039711	1293	1380	1326	1547	1193
FBgn0051032	80	88	66	63	94
FBgn0039712	1247	1339	1402	1678	1182
FBgn0039713	68296	82955	63335	63330	58638
FBgn0086061	17	17	10	10	12
FBgn0065066	8	2	2	3	1
FBgn0039714	3792	3815	4197	4644	4047
FBgn0083969	2389	1849	2454	2750	2003
FBgn0051038	2738	2760	2303	2124	2315
FBgn0039718	0	0	0	0	0
FBgn0039719	71	57	88	65	88
FBgn0051036	126	90	124	102	95
FBgn0039722	397	377	330	305	387
FBgn0003861	11083	9513	8289	7131	9289
FBgn0003357	7084	7217	2983	2446	2739
FBgn0003356	4104	5284	1912	1551	1794
FBgn0003358	2250	2464	1621	1365	1538
FBgn0039723	102	82	77	77	108
FBgn0051202	212	206	219	202	256
FBgn0051040	737	718	770	814	724
FBgn0260759	0	0	0	0	0
FBgn0260760	0	0	0	0	0
FBgn0039726	939	1157	970	1028	906
FBgn0039727	1475	1200	1497	1373	1231
FBgn0004622	120	151	153	122	123
FBgn0039728	76	113	206	154	170
FBgn0000032	2430	2337	2524	2656	2092
FBgn0039730	811	764	929	950	781
FBgn0039731	351	379	492	639	341
FBgn0039732	396	463	428	561	398
FBgn0039733	1109	951	1145	1441	968
FBgn0085327	15	14	0	0	0
FBgn0039734	230	221	228	203	238
FBgn0039735	8848	10605	9038	10104	8777
FBgn0016685	10884	12034	10183	11186	9839
FBgn0039736	62	54	41	29	24
FBgn0039737	20608	22486	23792	22425	23801
FBgn0039738	1270	1162	1271	1043	1318
FBgn0039739	2	3	0	0	0
FBgn0026597	2481	2034	2836	3056	2198
FBgn0267780	1	2	0	0	0
FBgn0264837	0	3	0	0	1
FBgn0039740	580	591	600	726	547
FBgn0041102	286	389	0	0	0
FBgn0001281	66	85	1	1	0
FBgn0001280	1615	1949	1742	2004	1598
FBgn0003511	0	0	0	0	0
FBgn0003510	0	0	0	0	0
FBgn0003512	789	845	826	1019	690
FBgn0002626	50131	56238	46514	49194	47183
FBgn0039741	1526	1421	1533	1850	1301
FBgn0039742	246	309	238	226	257
FBgn0264838	14	24	11	13	11
FBgn0039743	1658	1713	1694	1902	1424
FBgn0003479	373	506	421	419	396
FBgn0039744	1	8	0	2	0
FBgn0085346	0	0	0	0	0
FBgn0260468	0	0	0	0	0
FBgn0266411	6337	4054	6770	6285	6066
FBgn0267781	3	4	5	4	3
FBgn0266442	0	2	0	2	0
FBgn0266443	0	0	0	0	0
FBgn0051029	258	338	52	43	30
FBgn0086355	10892	12001	13601	13868	12504
FBgn0039747	189	263	249	195	171
FBgn0267751	1	1	0	0	1
FBgn0039748	345	404	373	286	357
FBgn0039749	46	43	40	28	35
FBgn0051030	1001	1016	991	873	1057
FBgn0051028	115	123	135	131	139
FBgn0002773	41539	39573	38403	31428	48373
FBgn0039751	1378	1306	1328	1236	1273
FBgn0039752	195	229	103	104	81
FBgn0260860	443	494	419	420	471
FBgn0265202	0	1	0	0	0
FBgn0039754	1460	1627	1537	1193	1107
FBgn0039755	2344	2693	1859	1832	1919
FBgn0039756	2616	2855	2917	2543	3031
FBgn0039757	78704	91863	73819	75823	74687
FBgn0086664	14	19	21	15	14
FBgn0083047	14	21	10	10	12
FBgn0083048	24	14	20	9	19
FBgn0083049	9	8	12	8	9
FBgn0083050	23	12	14	16	14
FBgn0086665	21	12	20	13	27
FBgn0082983	6	11	2	4	9
FBgn0000276	236	47	42	5	4
FBgn0000280	0	0	0	0	0
FBgn0000277	216	17	58	5	0
FBgn0000281	0	0	0	0	0
FBgn0000278	30	1	11	1	0
FBgn0000279	102	15	21	4	1
FBgn0263402	36	55	43	30	40
FBgn0039758	6	28	14	13	6
FBgn0039759	36	40	16	24	12
FBgn0051383	0	0	0	0	0
FBgn0051023	0	0	0	0	0
FBgn0039760	2012	2680	720	494	708
FBgn0039761	2973	4152	952	717	1010
FBgn0267782	0	0	0	2	0
FBgn0010113	2943	1841	3235	3527	2621
FBgn0085329	5	10	1	0	0
FBgn0267783	0	0	0	0	0
FBgn0015222	41685	40720	43540	43263	48489
FBgn0015221	30918	30276	33092	32077	35013
FBgn0267130	0	0	0	0	1
FBgn0027544	0	0	0	0	0
FBgn0261704	0	0	0	0	0
FBgn0039764	403	386	411	421	361
FBgn0039765	420	475	377	390	341
FBgn0039766	298	342	324	347	277
FBgn0039767	2383	2086	2371	2671	1965
FBgn0039768	766	737	642	562	693
FBgn0039769	3142	3026	2040	1688	2037
FBgn0039770	233	250	187	188	234
FBgn0039771	2	1	2	4	1
FBgn0028646	6971	6239	7670	7217	6958
FBgn0039773	807	742	857	915	774
FBgn0039774	1580	1582	1804	1411	1673
FBgn0039776	1195	1412	1394	1278	1465
FBgn0260440	30	40	27	38	23
FBgn0039777	5394	5843	2142	2000	1693
FBgn0039778	2980	3813	1155	1082	943
FBgn0039779	8	8	25	7	17
FBgn0026190	28	48	41	41	34
FBgn0039780	1	4	4	3	5
FBgn0051371	3	10	8	7	8
FBgn0051014	5	16	15	12	17
FBgn0027654	1577	1044	1282	1114	1421
FBgn0267112	2	5	4	5	8
FBgn0267113	4	4	3	2	0
FBgn0082582	6660	4122	6430	5200	6561
FBgn0083991	142	104	116	104	128
FBgn0039787	1463	1369	775	593	687
FBgn0039788	46	64	31	25	37
FBgn0039789	928	927	1096	993	1040
FBgn0039790	3312	3437	3293	3662	2918
FBgn0051019	26	30	23	21	24
FBgn0267131	3	3	0	4	0
FBgn0266259	1	0	3	0	0
FBgn0264985	0	1	1	0	0
FBgn0039792	185	209	0	0	0
FBgn0051013	36	30	33	46	32
FBgn0051015	631	440	265	267	276
FBgn0266701	5	14	2	0	2
FBgn0039795	9	32	59	22	99
FBgn0039796	46	67	17	10	10
FBgn0000274	99	105	62	63	68
FBgn0267784	3	0	0	0	0
FBgn0267654	0	0	0	0	0
FBgn0039798	4	8	5	5	7
FBgn0039799	18	25	0	1	0
FBgn0039800	5655	6327	4593	3999	4589
FBgn0039801	2346	2633	1989	1634	1764
FBgn0262883	0	0	1	0	0
FBgn0004606	1269	801	1430	1371	1078
FBgn0266699	107	69	107	122	80
FBgn0011739	3042	2194	3192	3362	2626
FBgn0262444	0	0	0	0	0
FBgn0039802	1605	1878	1781	1831	1632
FBgn0027598	4151	3536	4288	4327	3845
FBgn0039804	92	83	129	114	111
FBgn0003720	7	1	5	13	4
FBgn0039805	92	78	176	150	134
FBgn0039806	19	17	19	15	19
FBgn0039807	259	207	283	235	302
FBgn0039808	307	214	247	224	286
FBgn0039809	408	485	264	301	357
FBgn0000416	49057	45070	47876	45302	45830
FBgn0015032	80	37	88	105	67
FBgn0053483	1	1	0	0	1
FBgn0020912	777	605	820	680	798
FBgn0264833	2	1	1	5	3
FBgn0004573	172	92	165	121	157
FBgn0267785	0	0	0	0	0
FBgn0051008	23	22	0	0	0
FBgn0051007	47	52	1	0	0
FBgn0267786	6	1	0	0	0
FBgn0053773	7	12	0	0	1
FBgn0010015	619	551	637	517	575
FBgn0053920	1	3	3	0	0
FBgn0016123	5644	6733	4909	4699	5169
FBgn0263562	0	0	0	1	1
FBgn0010808	3950	4539	4153	3942	4110
FBgn0002413	6645	4902	6627	6972	5183
FBgn0024288	104	93	163	160	150
FBgn0039816	210	177	163	132	186
FBgn0039817	602	503	584	425	557
FBgn0039818	284	262	498	455	526
FBgn0261395	9	8	1	1	0
FBgn0039820	19	20	29	20	25
FBgn0039821	683	653	768	663	716
FBgn0263412	26	50	49	38	51
FBgn0013973	439	320	381	314	411
FBgn0086704	539	513	509	459	523
FBgn0051004	9760	6854	14777	13042	14455
FBgn0004389	25	1	50	50	4
FBgn0039827	739	756	1105	1151	1381
FBgn0267435	9306	6672	7557	6126	8024
FBgn0061476	847	791	1002	1336	667
FBgn0039828	2721	3029	2684	2975	2413
FBgn0039829	480	540	470	491	455
FBgn0039830	77092	80856	71649	73461	81863
FBgn0046696	167	194	184	184	194
FBgn0263544	0	0	0	0	0
FBgn0039831	4541	3128	4608	4664	4028
FBgn0039832	6	2	3	5	2
FBgn0039833	6	7	4	4	6
FBgn0051005	1113	883	1285	1096	1103
FBgn0039835	672	903	625	744	621
FBgn0039836	177	187	154	136	151
FBgn0086362	1341	1423	1371	1647	1209
FBgn0039838	2	1	3	4	2
FBgn0040628	10	21	1	0	0
FBgn0040629	19	25	8	12	6
FBgn0039839	1	0	1	0	0
FBgn0039840	895	968	669	581	677
FBgn0085376	970	592	785	629	862
FBgn0267787	0	0	0	0	0
FBgn0046332	81	102	0	1	0
FBgn0039844	1583	1217	1806	1475	1812
FBgn0051204	66	97	0	0	0
FBgn0051002	37	85	77	119	121
FBgn0019990	2297	1661	2503	2725	1979
FBgn0039846	1014	1125	1191	1286	1033
FBgn0261988	2684	1930	2920	2922	2735
FBgn0039848	29	26	32	21	21
FBgn0039849	2442	2934	2229	2497	2037
FBgn0039850	14	12	3	1	1
FBgn0267114	2	1	1	0	0
FBgn0267115	3	2	8	5	6
FBgn0267132	0	0	0	0	0
FBgn0039851	52	58	68	44	126
FBgn0267133	0	0	0	0	0
FBgn0039852	4	7	36	16	40
FBgn0267789	4	9	1	4	1
FBgn0267788	4	1	4	6	5
FBgn0028968	3554	3758	3829	4143	3314
FBgn0043900	2523	1824	2812	3391	2047
FBgn0003268	1753	1531	1996	2500	1454
FBgn0266700	12	20	11	11	17
FBgn0039854	1269	1230	1216	1258	1168
FBgn0039855	37	38	25	22	19
FBgn0039856	2391	2432	2090	1885	2062
FBgn0039857	80064	99541	76140	78578	71931
FBgn0039858	26640	19255	26576	25476	25315
FBgn0011655	1369	1146	1315	1544	1132
FBgn0039859	134	134	145	170	131
FBgn0039860	462	485	494	618	390
FBgn0039861	879	834	1026	1066	846
FBgn0039862	437	345	441	344	453
FBgn0039863	3069	1775	2875	2698	2656
FBgn0039864	180	221	154	208	192
FBgn0264900	1	0	1	0	0
FBgn0267124	10	8	5	6	13
FBgn0267125	0	0	1	0	0
FBgn0266412	8	11	8	4	0
FBgn0261583	1	1	0	0	1
FBgn0054046	3	8	1	3	3
FBgn0003870	5100	3582	4778	4447	4300
FBgn0039867	622	631	602	674	496
FBgn0039868	1245	1477	1262	1369	1227
FBgn0000557	6557	5520	6136	5283	6313
FBgn0039869	1761	1826	1956	2346	1717
FBgn0039870	730	868	868	1026	790
FBgn0000150	23121	28156	24054	27185	22807
FBgn0261479	1624	2050	1714	2146	1531
FBgn0022349	5766	4565	5260	4723	4778
FBgn0039872	5413	5391	2808	2018	2627
FBgn0262384	0	0	0	0	0
FBgn0017448	1941	2201	1313	1413	1238
FBgn0265203	43	49	50	42	34
FBgn0039873	4372	4113	2438	2130	2683
FBgn0003065	44	171	214	88	130
FBgn0263384	2	4	1	2	0
FBgn0046756	0	1	0	2	1
FBgn0039874	1013	1020	1116	1130	977
FBgn0039875	1868	1811	1877	1999	1815
FBgn0039876	547	525	543	652	488
FBgn0005632	10396	7166	11380	11775	9403
FBgn0039877	2107	1986	2235	2375	1884
FBgn0027620	4200	3144	4714	5845	3431
FBgn0250755	464	327	507	548	361
FBgn0039879	0	4	1	0	0
FBgn0039881	218	288	242	299	233
FBgn0039882	1501	1527	1449	1520	1354
FBgn0266268	2362	2671	2409	2617	2211
FBgn0039883	1547	643	1540	1363	1457
FBgn0011224	4578	2682	4317	4444	3722
FBgn0039886	1512	1334	1272	1112	1438
FBgn0267116	1	3	0	1	0
FBgn0267117	6	9	8	3	9
FBgn0039887	12	21	0	1	0
FBgn0040206	3768	3425	4044	4064	3229
FBgn0002780	26010	25547	24680	26585	22610
FBgn0002645	7342	4445	6846	7265	5723
FBgn0267363	29	34	1	1	1
FBgn0052011	0	1	0	0	1
FBgn0052010	24	10	20	24	15
FBgn0052009	4	0	6	2	5
FBgn0025740	1319	589	1293	1262	1103
FBgn0266617	4	9	11	8	10
FBgn0265633	11	9	9	7	9
FBgn0004859	1745	1083	1648	1401	1680
FBgn0264617	69	65	80	76	84
FBgn0017545	141393	154679	138992	150173	141198
FBgn0263851	3	5	0	1	3
FBgn0085432	2926	1462	2711	2226	2591
FBgn0011747	12091	9028	12338	11450	11148
FBgn0052000	10016	6869	10108	9270	9745
FBgn0264616	5	3	7	5	5
FBgn0052006	46	39	46	42	50
FBgn0051997	836	1136	1103	1035	1095
FBgn0053978	717	512	1076	755	985
FBgn0266725	11	15	23	7	9
FBgn0039889	2499	2344	2404	2634	2288
FBgn0039890	7108	5498	7265	6734	6760
FBgn0265634	31	12	48	31	41
FBgn0051998	3923	2127	3599	3366	3100
FBgn0024811	3130	3260	3247	3689	2994
FBgn0051999	1972	1572	2040	1765	1895
FBgn0039896	128	121	188	111	134
FBgn0267734	7	14	15	16	18
FBgn0039897	7571	6413	7010	5640	8064
FBgn0053481	450	406	409	371	449
FBgn0259216	811	463	747	576	738
FBgn0042696	1627	803	1615	1197	1645
FBgn0264793	17	12	8	12	16
FBgn0039900	806	600	784	627	837
FBgn0026777	4867	5161	5361	6326	4583
FBgn0039902	2843	2772	2914	3010	2925
FBgn0052850	1104	1102	1127	1022	1204
FBgn0259214	17671	11685	18168	16206	16856
FBgn0039904	5000	3539	5263	5538	4572
FBgn0262636	385	300	384	294	352
FBgn0266618	1	1	1	1	0
FBgn0264819	1	10	0	2	0
FBgn0263385	3	5	0	0	0
FBgn0264794	217	110	233	180	200
FBgn0039907	4064	2497	3905	4047	3392
FBgn0016126	9983	7940	10284	9508	10224
FBgn0266619	167	167	221	212	206
FBgn0026262	6697	5075	7014	6949	6167
FBgn0262731	1157	1097	1370	1431	1192
FBgn0039908	2933	1714	2786	2497	2785
FBgn0004607	705	375	697	535	663
FBgn0026869	4587	2528	4829	4110	4288
FBgn0264618	41	15	35	35	29
FBgn0022361	2150	1578	2221	1869	2272
FBgn0039909	13815	13824	13677	11886	14068
FBgn0040324	2817	1791	2900	2675	2433
FBgn0039911	977	770	1007	861	977
FBgn0266726	3	0	0	0	0
FBgn0028996	1185	632	1008	871	1092
FBgn0025936	4501	3027	4459	4010	3861
FBgn0039914	2556	2167	2724	3098	2314
FBgn0262302	3	2	1	1	0
FBgn0039915	677	727	1100	645	623
FBgn0039916	353	311	301	248	313
FBgn0264820	1	0	0	0	0
FBgn0051992	16275	10969	16154	16532	13654
FBgn0024728	3330	2431	3502	3678	2985
FBgn0039920	1475	767	1437	1269	1358
FBgn0026199	3899	2859	3837	3511	3768
FBgn0005558	194	144	190	154	190
FBgn0005666	26402	18208	26341	20389	27702
FBgn0266727	13	4	12	4	7
FBgn0039923	6978	4293	6551	6753	5886
FBgn0039939	0	1	1	1	1
FBgn0039938	1265	912	1153	1032	1116
FBgn0039937	27	18	25	21	27
FBgn0053797	1	0	0	0	0
FBgn0266616	0	0	1	1	0
FBgn0039936	12112	9316	11651	11337	10895
FBgn0263344	37	18	34	28	28
FBgn0025726	9403	5586	8969	7766	8860
FBgn0264821	301	191	276	214	280
FBgn0263093	196	237	310	243	191
FBgn0023213	22510	16725	21926	21199	20169
FBgn0019985	354	185	369	274	344
FBgn0052016	4469	3065	4011	3954	3658
FBgn0266728	0	1	0	0	0
FBgn0264822	46	64	122	61	92
FBgn0039932	173	170	224	172	184
FBgn0083990	8	8	12	1	6
FBgn0019650	378	240	342	287	344
FBgn0025741	9752	6332	9678	10227	8100
FBgn0264823	40	40	27	28	37
FBgn0039930	922	980	947	1004	909
FBgn0039929	3999	4051	3912	4400	3517
FBgn0010217	123222	118281	122208	106400	124866
FBgn0264607	6821	5241	6866	6224	6470
FBgn0011642	3035	2655	3151	3049	2887
FBgn0087002	78667	58852	75832	62967	72267
FBgn0024913	384	256	320	280	357
FBgn0005561	192	121	184	164	196
FBgn0039928	7955	5183	7915	7198	7726
FBgn0013749	3858	3658	3852	4456	3821
FBgn0039927	2341	1871	2439	1834	2412
FBgn0052017	1193	690	979	876	976
FBgn0039925	127	76	151	98	121
FBgn0002521	3166	2609	3237	3572	2667
FBgn0250819	5618	4539	5086	4197	6568
FBgn0039924	3533	3319	3624	3723	3309
FBgn0263112	4944	4036	5323	5367	4213
FBgn0027101	3310	2284	3238	3146	2997
FBgn0053653	2053	1629	2387	1916	2247
FBgn0261386	0	0	0	0	0
FBgn0040038	0	0	0	0	0
FBgn0058469	52	18	4	39	14
FBgn0025837	50	69	65	56	52
FBgn0025836	5102	3551	5185	4778	4347
FBgn0263567	0	0	0	0	0
FBgn0267029	289	251	313	301	334
FBgn0029128	108	87	140	116	234
FBgn0025835	28	19	39	24	32
FBgn0264445	0	1	0	0	0
FBgn0040373	568	650	699	833	493
FBgn0040372	5205	3745	5511	5516	3914
FBgn0259722	1005	1184	986	1078	1041
FBgn0000316	2574	2499	2728	3151	2362
FBgn0261446	549	515	579	553	580
FBgn0264507	67	69	66	68	63
FBgn0029518	4	1	2	0	4
FBgn0005427	2679	1799	2761	2550	2535
FBgn0024989	242	357	636	322	355
FBgn0262266	0	0	0	0	0
FBgn0040370	609	633	847	902	691
FBgn0040371	93	121	6	10	8
FBgn0029521	12	9	12	12	7
FBgn0052816	873	728	1018	818	827
FBgn0262810	10	38	28	27	35
FBgn0262811	0	0	0	1	0
FBgn0004034	26	37	69	46	47
FBgn0266568	1	8	7	14	15
FBgn0000022	2	6	1	2	1
FBgn0265964	0	0	0	0	0
FBgn0265965	0	2	0	0	0
FBgn0265966	3	1	1	2	4
FBgn0004170	13	5	8	12	10
FBgn0002561	5	21	1	11	0
FBgn0011822	793	890	947	897	1019
FBgn0000137	5	12	4	15	9
FBgn0010019	341356	298470	336864	284964	329685
FBgn0266572	2577	1944	3049	3436	2218
FBgn0029523	93	100	103	88	110
FBgn0029522	541	681	700	875	504
FBgn0052817	25	43	32	38	34
FBgn0029526	157	157	154	164	158
FBgn0029524	41	57	62	65	72
FBgn0029525	3554	3731	3449	3672	3141
FBgn0023536	799	830	883	990	820
FBgn0267447	0	1	2	0	1
FBgn0023537	9789	10571	12375	12370	12344
FBgn0023534	164	160	172	168	187
FBgn0004648	6894	5047	7087	7242	6458
FBgn0266196	8	9	4	2	4
FBgn0266197	98	78	106	89	96
FBgn0260400	1095	631	1020	880	994
FBgn0023535	812	948	940	988	1084
FBgn0024983	880	887	859	990	759
FBgn0000108	3584	1799	3104	2294	3389
FBgn0263534	1	0	0	0	0
FBgn0261930	600	452	640	441	584
FBgn0025633	5270	4160	6116	7757	4261
FBgn0267030	7	9	2	7	5
FBgn0029529	442	547	487	503	458
FBgn0016038	1772	1828	1890	2180	1616
FBgn0025640	1850	2438	2022	2161	1926
FBgn0026879	2321	2867	2183	2429	2210
FBgn0267031	1	2	2	6	0
FBgn0025635	1093	1057	1319	1617	1063
FBgn0002579	51919	59840	48397	52500	50784
FBgn0001341	2355	2221	2010	1902	1962
FBgn0020381	952	1002	950	1010	956
FBgn0003575	2826	2313	3075	3200	2508
FBgn0266102	3	0	1	1	2
FBgn0025634	666	721	752	779	668
FBgn0025638	3288	4121	3357	3905	3285
FBgn0025639	5412	3267	5345	5640	4313
FBgn0025637	9576	9583	9956	10503	9319
FBgn0021764	3407	2374	4109	4082	3136
FBgn0029531	3	1	9	6	30
FBgn0040383	1313	1257	1417	1316	1445
FBgn0029532	0	1	2	4	3
FBgn0040382	3794	3849	3850	3603	3490
FBgn0266280	2	8	6	7	6
FBgn0015288	20846	26775	18063	17092	14227
FBgn0259993	864	1022	745	848	797
FBgn0083027	247	322	265	247	260
FBgn0086666	94	78	81	75	53
FBgn0266281	0	2	5	7	0
FBgn0027343	211	195	176	171	176
FBgn0086368	93	117	123	138	137
FBgn0025620	2581	2473	2065	1757	2153
FBgn0265662	4	2	4	3	1
FBgn0025621	3153	3060	3315	3392	3020
FBgn0015799	3586	2891	4064	4712	2954
FBgn0025616	14	35	1	0	0
FBgn0026874	9	5	5	9	5
FBgn0260855	2226	2138	2441	2768	2279
FBgn0264449	2065	1285	2145	2142	1714
FBgn0029535	4	0	0	0	0
FBgn0040343	14	22	19	14	23
FBgn0040892	3	3	1	2	3
FBgn0040344	1711	1303	1814	1667	1664
FBgn0040339	570	712	644	760	548
FBgn0040342	808	850	555	448	555
FBgn0052815	331	230	274	260	290
FBgn0040340	2111	2343	2138	2122	1889
FBgn0040346	1814	1959	1890	2028	1746
FBgn0040347	836	771	969	1225	667
FBgn0040348	234	203	205	189	226
FBgn0040349	1888	2433	3013	2735	3827
FBgn0040350	1174	1310	1039	958	1124
FBgn0267032	0	0	0	0	0
FBgn0042146	0	1	1	0	1
FBgn0040338	1	5	2	1	3
FBgn0029552	3	6	0	0	0
FBgn0003638	6095	5516	6195	6435	5617
FBgn0040351	395	290	347	344	382
FBgn0052814	40	27	50	56	43
